FIPS,c,s,m15,mdf,mx14,mxdf,m
34025,Monmouth County,N.J.,0,-2700,5000,0,4000
34027,Morris County,N.J.,0,-2700,5000,0,4000
34029,Ocean County,N.J.,0,-2700,5000,0,4000
34031,Passaic County,N.J.,0,-2700,5000,0,4000
34033,Salem County,N.J.,2700,0,5000,0,4000
34035,Somerset County,N.J.,2700,0,5000,0,4000
34037,Sussex County,N.J.,2700,0,5000,0,4000
34039,Union County,N.J.,0,-2700,5000,0,4000
34041,Warren County,N.J.,2700,0,5000,0,4000
35001,Bernalillo County,N.M.,500,-99,12700,-99,6000
35003,Catron County,N.M.,500,-99,12700,-99,5000
35005,Chaves County,N.M.,500,-99,12700,-99,5000
35006,Cibola County,N.M.,500,-99,12700,-99,5000
35007,Colfax County,N.M.,500,-99,12700,-99,5000
35009,Curry County,N.M.,500,-99,12700,-99,5000
35011,De Baca County,N.M.,500,-99,12700,-99,5000
35013,Doña Ana County,N.M.,500,-99,12700,-99,5000
35015,Eddy County,N.M.,500,-99,12700,-99,5000
35017,Grant County,N.M.,500,-99,12700,-99,5000
35019,Guadalupe County,N.M.,500,-99,12700,-99,5000
35021,Harding County,N.M.,500,-99,12700,-99,5000
35023,Hidalgo County,N.M.,500,-99,12700,-99,5000
35025,Lea County,N.M.,500,-99,12700,-99,5000
35027,Lincoln County,N.M.,500,-99,12700,-99,5000
35028,Los Alamos County,N.M.,500,-99,12700,-99,5000
35029,Luna County,N.M.,500,-99,12700,-99,5000
35031,McKinley County,N.M.,500,-99,12700,-99,5000
35033,Mora County,N.M.,500,-99,12700,-99,5000
35035,Otero County,N.M.,500,-99,12700,-99,5000
35037,Quay County,N.M.,500,-99,12700,-99,5000
35039,Rio Arriba County,N.M.,500,-99,12700,-99,5000
35041,Roosevelt County,N.M.,500,-99,12700,-99,5000
35043,Sandoval County,N.M.,500,-99,12700,-99,6000
35045,San Juan County,N.M.,500,-99,12700,-99,5000
35047,San Miguel County,N.M.,500,-99,12700,-99,5000
35049,Santa Fe County,N.M.,500,-99,12700,-99,5000
35051,Sierra County,N.M.,500,-99,12700,-99,5000
35053,Socorro County,N.M.,500,-99,12700,-99,5000
35055,Taos County,N.M.,500,-99,12700,-99,5000
35057,Torrance County,N.M.,500,-99,12700,-99,6000
35059,Union County,N.M.,500,-99,12700,-99,5000
35061,Valencia County,N.M.,500,-99,12700,-99,6000
32510,Carson City,Nev.,3000,-99,9000,-99,4500
32001,Churchill County,Nev.,3000,-99,5000,-99,4500
32003,Clark County,Nev.,3500,-99,11000,-99,6000
32005,Douglas County,Nev.,3000,-99,9000,-99,4500
32007,Elko County,Nev.,3000,-99,5000,-99,4500
32009,Esmeralda County,Nev.,3000,-99,5000,-99,4500
32011,Eureka County,Nev.,3000,-99,5000,-99,4500
32013,Humboldt County,Nev.,3000,-99,5000,-99,4500
32015,Lander County,Nev.,3000,-99,5000,-99,4500
32017,Lincoln County,Nev.,3000,-99,5000,-99,4500
32019,Lyon County,Nev.,3000,-99,9000,-99,4500
32021,Mineral County,Nev.,3000,-99,5000,-99,4500
32023,Nye County,Nev.,3500,-99,11000,-99,6000
32027,Pershing County,Nev.,3000,-99,5000,-99,4500
32029,Storey County,Nev.,3000,-99,9000,-99,4500
32031,Washoe County,Nev.,3000,-99,10000,-99,6000
32033,White Pine County,Nev.,3000,-99,5000,-99,4500
39001,Adams County,Ohio,0,-99,9500,-99,5000
39003,Allen County,Ohio,0,-99,13200,-99,5000
39005,Ashland County,Ohio,0,-99,13200,-99,5000
39007,Ashtabula County,Ohio,0,-99,9500,-99,5000
39009,Athens County,Ohio,0,-99,9500,-99,5000
39011,Auglaize County,Ohio,0,-99,13200,-99,5000
39013,Belmont County,Ohio,0,-99,13200,-99,5000
39015,Brown County,Ohio,0,-99,13200,-99,5000
39017,Butler County,Ohio,0,-99,13200,-99,5000
39019,Carroll County,Ohio,0,-99,9500,-99,5000
39021,Champaign County,Ohio,0,-99,9500,-99,5000
39023,Clark County,Ohio,0,-99,9500,-99,5000
39025,Clermont County,Ohio,0,-99,9500,-99,5000
39027,Clinton County,Ohio,0,-99,13200,-99,5000
39029,Columbiana County,Ohio,0,-99,9500,-99,5000
39031,Coshocton County,Ohio,0,-99,9500,-99,5000
39033,Crawford County,Ohio,0,-99,9500,-99,5000
39035,Cuyahoga County,Ohio,0,-99,9500,-99,5000
39037,Darke County,Ohio,0,-99,9500,-99,5000
39039,Defiance County,Ohio,0,-99,13200,-99,5000
39041,Delaware County,Ohio,0,-99,9500,-99,5000
39043,Erie County,Ohio,0,-99,13200,-99,5000
39045,Fairfield County,Ohio,0,-99,9500,-99,5000
39047,Fayette County,Ohio,0,-99,13200,-99,5000
39049,Franklin County,Ohio,0,-99,9500,-99,5000
39051,Fulton County,Ohio,0,-99,13200,-99,5000
39053,Gallia County,Ohio,0,-99,13200,-99,5000
39055,Geauga County,Ohio,0,-99,9500,-99,5000
39057,Greene County,Ohio,0,-99,9500,-99,5000
39059,Guernsey County,Ohio,0,-99,9500,-99,5000
39061,Hamilton County,Ohio,0,-99,13200,-99,5000
39063,Hancock County,Ohio,0,-99,9500,-99,5000
39065,Hardin County,Ohio,0,-99,9500,-99,5000
39067,Harrison County,Ohio,0,-99,13200,-99,5000
39069,Henry County,Ohio,0,-99,9500,-99,5000
39071,Highland County,Ohio,0,-99,13200,-99,5000
39073,Hocking County,Ohio,0,-4000,7000,0,5000
39075,Holmes County,Ohio,0,-4000,10000,0,5500
39077,Huron County,Ohio,0,-3800,7000,0,5000
39079,Jackson County,Ohio,0,-4000,7500,0,5500
39081,Jefferson County,Ohio,0,-4000,7500,0,5500
39083,Knox County,Ohio,0,-3800,7000,0,5000
39085,Lake County,Ohio,0,-3000,10000,0,5500
39087,Lawrence County,Ohio,0,-4000,7500,0,5500
39089,Licking County,Ohio,0,-3400,10000,3000,5500
39091,Logan County,Ohio,0,-4000,7000,0,5000
39093,Lorain County,Ohio,0,-3000,10000,0,5200
39095,Lucas County,Ohio,0,-3000,10000,3000,5000
39097,Madison County,Ohio,0,-4000,7500,500,6000
39099,Mahoning County,Ohio,0,-4000,10000,0,5500
39101,Marion County,Ohio,0,-3800,7000,0,5000
39103,Medina County,Ohio,0,-3000,10000,0,5500
39105,Meigs County,Ohio,0,-4000,7500,0,5500
39107,Mercer County,Ohio,0,-4000,7000,0,5000
39109,Miami County,Ohio,0,-4000,9200,2200,5000
39111,Monroe County,Ohio,0,-4000,7500,0,5500
39113,Montgomery County,Ohio,0,-3400,10000,800,5000
39115,Morgan County,Ohio,0,-4000,7500,0,5500
39117,Morrow County,Ohio,0,-3800,7000,0,5000
39119,Muskingum County,Ohio,0,-4000,7000,0,5000
39121,Noble County,Ohio,0,-4000,7500,0,5500
39123,Ottawa County,Ohio,0,-3800,7500,500,5000
39125,Paulding County,Ohio,0,-3800,7000,0,5000
39127,Perry County,Ohio,0,-4000,7000,0,5000
39129,Pickaway County,Ohio,0,-4000,7500,500,6000
39131,Pike County,Ohio,0,-4000,7000,0,5000
39133,Portage County,Ohio,0,-3000,10000,0,5500
39135,Preble County,Ohio,0,-4000,9200,2200,5000
39137,Putnam County,Ohio,0,-3800,7000,0,5000
39139,Richland County,Ohio,0,-3800,7000,0,5000
39141,Ross County,Ohio,0,-3400,7000,0,5000
39143,Sandusky County,Ohio,0,-3800,7000,0,5000
39145,Scioto County,Ohio,0,-3400,7500,0,5000
39147,Seneca County,Ohio,0,-3800,7000,0,5000
39149,Shelby County,Ohio,0,-4000,7000,0,5000
39151,Stark County,Ohio,0,-1400,10000,0,5200
39153,Summit County,Ohio,0,-3000,10000,0,5500
39155,Trumbull County,Ohio,0,-4000,10000,0,5500
39157,Tuscarawas County,Ohio,0,-1400,10000,0,5000
39159,Union County,Ohio,0,-4000,7500,500,6000
39161,Van Wert County,Ohio,0,-4000,7000,0,5000
39163,Vinton County,Ohio,0,-4000,7500,0,5500
39165,Warren County,Ohio,0,-4000,9200,0,5500
39167,Washington County,Ohio,0,-4000,7500,0,5500
39169,Wayne County,Ohio,0,-3000,10000,0,5500
39171,Williams County,Ohio,0,-3800,7000,0,5000
39173,Wood County,Ohio,0,-3400,10000,3000,5000
39175,Wyandot County,Ohio,0,-3800,7000,0,5000
40001,Adair County,Okla.,6000,2000,12700,0,9000
40003,Alfalfa County,Okla.,6000,-1500,12700,0,7400
40005,Atoka County,Okla.,9000,1500,12700,0,9000
40007,Beaver County,Okla.,9000,1500,12700,0,9000
40009,Beckham County,Okla.,9000,1500,12700,0,9000
40011,Blaine County,Okla.,6000,-1500,12700,0,9000
40013,Bryan County,Okla.,9000,1500,12700,0,9000
40015,Caddo County,Okla.,6000,-1500,12700,0,7400
40017,Canadian County,Okla.,4000,0,12700,0,7400
40019,Carter County,Okla.,6000,2000,12700,0,9000
40021,Cherokee County,Okla.,6000,2000,12700,0,7400
40023,Choctaw County,Okla.,9000,1500,12700,0,9000
40025,Cimarron County,Okla.,9000,1500,12700,0,9000
40027,Cleveland County,Okla.,4000,0,12700,0,8000
40029,Coal County,Okla.,9000,1500,12700,0,9000
40031,Comanche County,Okla.,9000,1500,12700,0,9000
40033,Cotton County,Okla.,6000,-1500,12700,0,7400
40035,Craig County,Okla.,6000,2000,12700,0,9000
40037,Creek County,Okla.,4000,0,12700,0,8000
40039,Custer County,Okla.,9000,1500,12700,0,9000
40041,Delaware County,Okla.,6000,2000,12700,0,7400
40043,Dewey County,Okla.,6000,-1500,12700,0,7400
40045,Ellis County,Okla.,9000,1500,12700,0,9000
40047,Garfield County,Okla.,6000,2000,12700,0,7400
40049,Garvin County,Okla.,6000,-1500,12700,0,7400
40051,Grady County,Okla.,4000,0,12700,0,7400
40053,Grant County,Okla.,6000,-1500,12700,0,7400
40055,Greer County,Okla.,9000,1500,12700,0,9000
40057,Harmon County,Okla.,9000,1500,12700,0,9000
40059,Harper County,Okla.,9000,1500,12700,0,9000
40061,Haskell County,Okla.,6000,-1500,12700,0,9000
40063,Hughes County,Okla.,6000,-1500,12700,0,9000
40065,Jackson County,Okla.,9000,1500,12700,0,9000
40067,Jefferson County,Okla.,6000,-1500,12700,0,9000
40069,Johnston County,Okla.,9000,1500,12700,0,9000
40071,Kay County,Okla.,9000,1500,12700,0,9000
40073,Kingfisher County,Okla.,6000,-1500,12700,0,9000
40075,Kiowa County,Okla.,6000,-1500,12700,0,9000
40077,Latimer County,Okla.,9000,1500,12700,0,9000
40079,Le Flore County,Okla.,9000,1500,12700,0,9000
40081,Lincoln County,Okla.,4000,0,12700,0,7400
40083,Logan County,Okla.,4000,0,12700,0,7400
40085,Love County,Okla.,6000,2000,12700,0,9000
40093,Major County,Okla.,6000,-1500,12700,0,7400
40095,Marshall County,Okla.,9000,1500,12700,0,9000
40097,Mayes County,Okla.,6000,2000,12700,0,7400
40087,McClain County,Okla.,4000,0,12700,0,7400
40089,McCurtain County,Okla.,9000,1500,12700,0,9000
40091,McIntosh County,Okla.,6000,2000,12700,0,7400
40099,Murray County,Okla.,9000,1500,12700,0,9000
40101,Muskogee County,Okla.,6000,2000,12700,0,9000
40103,Noble County,Okla.,6000,-1500,12700,0,9000
40105,Nowata County,Okla.,6000,-1500,12700,0,7400
40107,Okfuskee County,Okla.,6000,-1500,12700,0,7400
40109,Oklahoma County,Okla.,4000,0,12700,0,8000
40111,Okmulgee County,Okla.,4000,0,12700,0,8000
40113,Osage County,Okla.,4000,0,12700,0,8000
40115,Ottawa County,Okla.,6000,2000,12700,0,7400
40117,Pawnee County,Okla.,4000,-3500,12700,0,7400
40119,Payne County,Okla.,9000,1500,12700,0,9000
40121,Pittsburg County,Okla.,6000,-1500,12700,0,7400
40123,Pontotoc County,Okla.,6000,2000,12700,0,9000
40125,Pottawatomie County,Okla.,6000,2000,12700,0,9000
40127,Pushmataha County,Okla.,6000,-1500,12700,0,9000
40129,Roger Mills County,Okla.,9000,1500,12700,0,9000
40131,Rogers County,Okla.,4000,0,12700,0,8000
40133,Seminole County,Okla.,6000,2000,12700,0,7400
40135,Sequoyah County,Okla.,6000,2000,12700,0,7400
40137,Stephens County,Okla.,9000,1500,12700,0,9000
40139,Texas County,Okla.,9000,1500,12700,0,9000
40141,Tillman County,Okla.,6000,-1500,12700,0,9000
40143,Tulsa County,Okla.,4000,0,12700,0,8000
40145,Wagoner County,Okla.,4000,0,12700,0,8000
40147,Washington County,Okla.,4000,0,12700,0,9000
40149,Washita County,Okla.,9000,1500,12700,0,9000
40151,Woods County,Okla.,6000,-1500,12700,0,7400
40153,Woodward County,Okla.,9000,1500,12700,0,9000
41001,Baker County,Ore.,0,-99,9500,-99,5000
41003,Benton County,Ore.,0,-99,13200,-99,5000
41005,Clackamas County,Ore.,0,-99,13200,-99,5000
41007,Clatsop County,Ore.,0,-99,9500,-99,5000
41009,Columbia County,Ore.,0,-99,9500,-99,5000
41011,Coos County,Ore.,0,-99,13200,-99,5000
41013,Crook County,Ore.,0,-99,13200,-99,5000
41015,Curry County,Ore.,0,-99,13200,-99,5000
41017,Deschutes County,Ore.,0,-99,13200,-99,5000
41019,Douglas County,Ore.,0,-99,9500,-99,5000
41021,Gilliam County,Ore.,0,-99,9500,-99,5000
41023,Grant County,Ore.,0,-99,9500,-99,5000
41025,Harney County,Ore.,0,-99,9500,-99,5000
41027,Hood River County,Ore.,0,-99,13200,-99,5000
41029,Jackson County,Ore.,0,-99,9500,-99,5000
41031,Jefferson County,Ore.,0,-99,9500,-99,5000
41033,Josephine County,Ore.,0,-99,9500,-99,5000
41035,Klamath County,Ore.,0,-99,9500,-99,5000
41037,Lake County,Ore.,0,-99,9500,-99,5000
41039,Lane County,Ore.,0,-99,13200,-99,5000
41041,Lincoln County,Ore.,0,-99,9500,-99,5000
41043,Linn County,Ore.,0,-99,13200,-99,5000
41045,Malheur County,Ore.,0,-99,9500,-99,5000
41047,Marion County,Ore.,0,-99,13200,-99,5000
41049,Morrow County,Ore.,0,-99,9500,-99,5000
41051,Multnomah County,Ore.,0,-99,13200,-99,5000
41053,Polk County,Ore.,0,-99,13200,-99,5000
41055,Sherman County,Ore.,0,-99,9500,-99,5000
41057,Tillamook County,Ore.,0,-99,9500,-99,5000
41059,Umatilla County,Ore.,0,-99,9500,-99,5000
41061,Union County,Ore.,0,-99,13200,-99,5000
41063,Wallowa County,Ore.,0,-99,9500,-99,5000
41065,Wasco County,Ore.,0,-99,9500,-99,5000
41067,Washington County,Ore.,0,-99,13200,-99,5000
41069,Wheeler County,Ore.,0,-99,9500,-99,5000
41071,Yamhill County,Ore.,0,-99,13200,-99,5000
42001,Adams County,Pa.,0,0,10000,-2000,5000
42003,Allegheny County,Pa.,0,-3000,10000,1000,4000
42005,Armstrong County,Pa.,0,-3000,10000,1000,5000
42007,Beaver County,Pa.,0,-3000,10000,1000,4000
42009,Bedford County,Pa.,0,-3000,10000,1000,4200
42011,Berks County,Pa.,0,0,10000,-2000,5000
42013,Blair County,Pa.,0,-3000,10000,0,5000
42015,Bradford County,Pa.,2000,0,10000,0,5000
42017,Bucks County,Pa.,0,0,10000,0,5000
42019,Butler County,Pa.,0,-3000,10000,1000,4000
42021,Cambria County,Pa.,0,-3000,10000,0,5000
42023,Cameron County,Pa.,0,-3000,10000,0,5000
42025,Carbon County,Pa.,2000,0,10000,0,5000
42027,Centre County,Pa.,0,0,10000,-2000,5000
42029,Chester County,Pa.,0,0,10000,0,5000
42031,Clarion County,Pa.,0,-3000,7500,-1500,4200
42033,Clearfield County,Pa.,0,-3000,10000,0,5000
42035,Clinton County,Pa.,2000,0,10000,0,5000
42037,Columbia County,Pa.,0,0,10000,-2000,5000
42039,Crawford County,Pa.,0,-3000,7500,-1500,5000
42041,Cumberland County,Pa.,0,0,10000,-2000,5000
42043,Dauphin County,Pa.,0,0,10000,-2000,5000
42045,Delaware County,Pa.,0,0,10000,0,5000
42047,Elk County,Pa.,0,-3000,7500,-1500,4200
42049,Erie County,Pa.,0,-3000,7500,-1500,4000
42051,Fayette County,Pa.,0,-3000,10000,1000,5000
42053,Forest County,Pa.,0,-3000,7500,-1500,4200
42055,Franklin County,Pa.,0,0,9000,-3000,4200
42057,Fulton County,Pa.,0,0,10000,-2000,5000
42059,Greene County,Pa.,0,-3000,10000,1000,5000
42061,Huntingdon County,Pa.,0,-3000,10000,0,5000
42063,Indiana County,Pa.,0,-3000,10000,1000,5000
42065,Jefferson County,Pa.,0,-3000,10000,0,5000
42067,Juniata County,Pa.,0,0,10000,-2000,5000
42069,Lackawanna County,Pa.,2000,0,10000,0,5000
42071,Lancaster County,Pa.,0,0,10000,-2000,5000
42073,Lawrence County,Pa.,0,-3000,10000,1000,5000
42075,Lebanon County,Pa.,0,0,10000,-2000,5000
42077,Lehigh County,Pa.,0,0,10000,-2000,5000
42079,Luzerne County,Pa.,2000,0,10000,0,5000
42081,Lycoming County,Pa.,2000,0,10000,0,5000
42083,McKean County,Pa.,0,-3000,7500,-1500,5000
42085,Mercer County,Pa.,0,-3000,10000,1000,5000
42087,Mifflin County,Pa.,0,0,10000,-2000,5000
42089,Monroe County,Pa.,2000,0,10000,0,5000
42091,Montgomery County,Pa.,0,0,10000,0,5000
42093,Montour County,Pa.,0,0,10000,-2000,5000
42095,Northampton County,Pa.,0,0,10000,-2000,5000
42097,Northumberland County,Pa.,0,0,10000,-2000,5000
42099,Perry County,Pa.,0,0,10000,-2000,5000
42101,Philadelphia County,Pa.,0,0,10000,0,5000
42103,Pike County,Pa.,2000,0,10000,0,5000
42105,Potter County,Pa.,0,-3000,10000,0,5000
42107,Schuylkill County,Pa.,0,0,10000,-2000,5000
42109,Snyder County,Pa.,0,0,10000,-2000,5000
42111,Somerset County,Pa.,0,-3000,10000,0,5000
42113,Sullivan County,Pa.,2000,0,10000,0,5000
42115,Susquehanna County,Pa.,2000,0,10000,0,5000
42117,Tioga County,Pa.,2000,0,10000,0,5000
42119,Union County,Pa.,0,0,10000,-2000,5000
42121,Venango County,Pa.,0,-3000,10000,1000,4200
42123,Warren County,Pa.,0,-3000,7500,-1500,5000
42125,Washington County,Pa.,0,-3000,10000,1000,4000
42127,Wayne County,Pa.,2000,0,10000,0,5000
42129,Westmoreland County,Pa.,0,-3000,10000,1000,4000
42131,Wyoming County,Pa.,2000,0,10000,0,5000
42133,York County,Pa.,0,0,10000,-2000,5000
45001,Abbeville County,S.C.,0,0,11100,4100,4700
45003,Aiken County,S.C.,0,0,11100,4100,4700
45005,Allendale County,S.C.,0,0,11100,4100,4700
45007,Anderson County,S.C.,0,0,11100,4100,4700
45009,Bamberg County,S.C.,0,0,11100,4100,4700
45011,Barnwell County,S.C.,0,0,11100,4100,4700
45013,Beaufort County,S.C.,0,0,11100,4100,4700
45015,Berkeley County,S.C.,0,0,11100,3600,5000
45017,Calhoun County,S.C.,0,0,11100,3600,5000
45019,Charleston County,S.C.,0,0,11100,3600,5000
45021,Cherokee County,S.C.,0,0,11100,4100,4700
45023,Chester County,S.C.,0,0,11100,4100,4700
45025,Chesterfield County,S.C.,0,0,11100,4100,4700
45027,Clarendon County,S.C.,0,0,11100,4100,4700
45029,Colleton County,S.C.,0,0,11100,4100,4700
45031,Darlington County,S.C.,0,0,11100,4100,4700
45033,Dillon County,S.C.,0,0,11100,4100,4700
45035,Dorchester County,S.C.,0,0,11100,3600,5000
45037,Edgefield County,S.C.,0,0,11100,4100,4700
45039,Fairfield County,S.C.,0,0,11100,3600,5000
45041,Florence County,S.C.,0,0,11100,3600,5000
45043,Georgetown County,S.C.,0,0,11100,4100,4700
45045,Greenville County,S.C.,0,0,11100,3600,5000
45047,Greenwood County,S.C.,0,0,11100,4100,4700
45049,Hampton County,S.C.,0,0,11100,4100,4700
45051,Horry County,S.C.,0,0,11100,4100,4700
45053,Jasper County,S.C.,0,0,11100,4100,4700
45055,Kershaw County,S.C.,0,0,11100,3600,5000
45057,Lancaster County,S.C.,0,0,11100,4100,5000
45059,Laurens County,S.C.,0,0,11100,4100,4700
45061,Lee County,S.C.,0,0,11100,4100,4700
45063,Lexington County,S.C.,0,0,11100,3600,5000
45067,Marion County,S.C.,0,0,11100,4100,4700
45069,Marlboro County,S.C.,0,0,11100,4100,4700
45065,McCormick County,S.C.,0,0,11100,4100,4700
45071,Newberry County,S.C.,0,0,11100,3600,5000
45073,Oconee County,S.C.,0,0,11100,4100,4700
45075,Orangeburg County,S.C.,0,0,11100,3600,5000
45077,Pickens County,S.C.,0,0,11100,4100,4700
45079,Richland County,S.C.,0,0,11100,3600,5000
45081,Saluda County,S.C.,0,0,11100,4100,4700
45083,Spartanburg County,S.C.,0,0,11100,3600,5000
45085,Sumter County,S.C.,0,0,11100,3600,5000
45087,Union County,S.C.,0,0,11100,4100,4700
45089,Williamsburg County,S.C.,0,0,11100,4100,4700
45091,York County,S.C.,0,0,11100,4100,5000
46003,Aurora County,S.D.,0,-3000,8000,-2000,6000
46005,Beadle County,S.D.,0,-3000,8000,-2000,6000
46007,Bennett County,S.D.,0,-3000,8000,-2000,6000
46009,Bon Homme County,S.D.,0,-3000,8000,-2000,6000
46011,Brookings County,S.D.,0,-3000,8000,-2000,6000
46013,Brown County,S.D.,0,-3000,8000,-2000,6000
46015,Brule County,S.D.,0,-3000,8000,-2000,6000
46017,Buffalo County,S.D.,0,-3000,8000,-2000,6000
46019,Butte County,S.D.,0,-3000,8000,-2000,6000
46021,Campbell County,S.D.,0,-3000,8000,-2000,6000
46023,Charles Mix County,S.D.,0,-3000,8000,-2000,6000
46025,Clark County,S.D.,0,-3000,8000,-2000,6000
46027,Clay County,S.D.,0,-3000,8000,-2000,6000
46029,Codington County,S.D.,0,-3000,8000,-2000,6000
46031,Corson County,S.D.,0,-3000,8000,-2000,6000
46033,Custer County,S.D.,0,-3000,8000,-2000,6000
46035,Davison County,S.D.,0,-3000,8000,-2000,6000
46037,Day County,S.D.,0,-3000,8000,-2000,6000
46039,Deuel County,S.D.,0,-3000,8000,-2000,6000
46041,Dewey County,S.D.,0,-3000,8000,-2000,6000
46043,Douglas County,S.D.,0,-3000,8000,-2000,6000
46045,Edmunds County,S.D.,0,-3000,8000,-2000,6000
46047,Fall River County,S.D.,0,-3000,8000,-2000,6000
46049,Faulk County,S.D.,0,-3000,8000,-2000,6000
46051,Grant County,S.D.,0,-3000,8000,-2000,6000
46053,Gregory County,S.D.,0,-3000,8000,-2000,6000
46055,Haakon County,S.D.,0,-3000,8000,-2000,6000
46057,Hamlin County,S.D.,0,-3000,8000,-2000,6000
46059,Hand County,S.D.,0,-3000,8000,-2000,6000
46061,Hanson County,S.D.,0,-3000,8000,-2000,6000
46063,Harding County,S.D.,0,-3000,8000,-2000,6000
46065,Hughes County,S.D.,0,-3000,8000,-2000,6000
46067,Hutchinson County,S.D.,0,-3000,8000,-2000,6000
46069,Hyde County,S.D.,0,-3000,8000,-2000,6000
46071,Jackson County,S.D.,0,-3000,8000,-2000,6000
46073,Jerauld County,S.D.,0,-3000,8000,-2000,6000
46075,Jones County,S.D.,0,-3000,8000,-2000,6000
46077,Kingsbury County,S.D.,0,-3000,8000,-2000,6000
46079,Lake County,S.D.,0,-3000,8000,-2000,6000
46081,Lawrence County,S.D.,0,-3000,8000,-2000,6000
46083,Lincoln County,S.D.,0,-3000,8000,-2000,6000
46085,Lyman County,S.D.,0,-3000,8000,-2000,6000
46091,Marshall County,S.D.,0,-3000,8000,-2000,6000
46087,McCook County,S.D.,0,-3000,8000,-2000,6000
46089,McPherson County,S.D.,0,-3000,8000,-2000,6000
46093,Meade County,S.D.,0,-3000,8000,-2000,6000
46095,Mellette County,S.D.,0,-3000,8000,-2000,6000
46097,Miner County,S.D.,0,-3000,8000,-2000,6000
46099,Minnehaha County,S.D.,0,-3000,8000,-2000,6000
46101,Moody County,S.D.,0,-3000,8000,-2000,6000
46103,Pennington County,S.D.,0,-3000,8000,-2000,6000
46105,Perkins County,S.D.,0,-3000,8000,-2000,6000
46107,Potter County,S.D.,0,-3000,8000,-2000,6000
46109,Roberts County,S.D.,0,-3000,8000,-2000,6000
46111,Sanborn County,S.D.,0,-3000,8000,-2000,6000
46113,Shannon County,S.D.,0,-3000,8000,-2000,6000
46115,Spink County,S.D.,0,-3000,8000,-2000,6000
46117,Stanley County,S.D.,0,-3000,8000,-2000,6000
46119,Sully County,S.D.,0,-3000,8000,-2000,6000
46121,Todd County,S.D.,0,-3000,8000,-2000,6000
46123,Tripp County,S.D.,0,-3000,8000,-2000,6000
46125,Turner County,S.D.,0,-3000,8000,-2000,6000
46127,Union County,S.D.,0,-3000,8000,-2000,6000
46129,Walworth County,S.D.,0,-3000,8000,-2000,6000
46135,Yankton County,S.D.,0,-3000,8000,-2000,6000
46137,Ziebach County,S.D.,0,-3000,8000,-2000,6000
47001,Anderson County,Tenn.,0,0,11200,200,5000
47003,Bedford County,Tenn.,0,0,11200,200,5000
47005,Benton County,Tenn.,0,0,11200,200,5000
47007,Bledsoe County,Tenn.,0,0,11200,200,5000
47009,Blount County,Tenn.,0,0,11200,200,5000
47011,Bradley County,Tenn.,0,0,11200,200,5000
47013,Campbell County,Tenn.,0,0,11200,200,5000
47015,Cannon County,Tenn.,0,0,11200,200,5000
47017,Carroll County,Tenn.,0,0,11200,200,5000
47019,Carter County,Tenn.,0,0,11200,200,5000
47021,Cheatham County,Tenn.,0,0,11200,200,5000
47023,Chester County,Tenn.,0,0,11200,200,5000
47025,Claiborne County,Tenn.,0,0,11200,200,5000
47027,Clay County,Tenn.,0,0,11200,200,5000
47029,Cocke County,Tenn.,0,0,11200,200,5000
47031,Coffee County,Tenn.,0,0,11200,200,5000
47033,Crockett County,Tenn.,0,0,11200,200,5000
47035,Cumberland County,Tenn.,0,0,11200,200,5000
47037,Davidson County,Tenn.,0,0,11200,200,5000
47039,Decatur County,Tenn.,0,0,11200,200,5000
47041,DeKalb County,Tenn.,0,0,11200,200,5000
47043,Dickson County,Tenn.,0,0,11200,200,5000
47045,Dyer County,Tenn.,0,0,11200,200,5000
47047,Fayette County,Tenn.,0,0,11200,200,5000
47049,Fentress County,Tenn.,0,0,11200,200,5000
47051,Franklin County,Tenn.,0,0,11200,200,5000
47053,Gibson County,Tenn.,0,0,11200,200,5000
47055,Giles County,Tenn.,0,0,11200,200,5000
47057,Grainger County,Tenn.,0,0,11200,200,5000
47059,Greene County,Tenn.,0,0,11200,200,5000
47061,Grundy County,Tenn.,0,0,11200,200,5000
47063,Hamblen County,Tenn.,0,0,11200,200,5000
47065,Hamilton County,Tenn.,0,0,11200,200,5000
47067,Hancock County,Tenn.,0,0,11200,200,5000
47069,Hardeman County,Tenn.,0,0,11200,200,5000
47071,Hardin County,Tenn.,0,0,11200,200,5000
47073,Hawkins County,Tenn.,0,0,11200,200,5000
47075,Haywood County,Tenn.,0,0,11200,200,5000
47077,Henderson County,Tenn.,0,0,11200,200,5000
47079,Henry County,Tenn.,0,0,11200,200,5000
47081,Hickman County,Tenn.,0,0,11200,200,5000
47083,Houston County,Tenn.,0,0,11200,200,5000
47085,Humphreys County,Tenn.,0,0,11200,200,5000
47087,Jackson County,Tenn.,0,0,11200,200,5000
47089,Jefferson County,Tenn.,0,0,11200,200,5000
47091,Johnson County,Tenn.,0,0,11200,200,5000
47093,Knox County,Tenn.,0,0,11200,200,5000
47095,Lake County,Tenn.,0,0,11200,200,5000
47097,Lauderdale County,Tenn.,0,0,11200,200,5000
47099,Lawrence County,Tenn.,0,0,11200,200,5000
47101,Lewis County,Tenn.,0,0,11200,200,5000
47103,Lincoln County,Tenn.,0,0,11200,200,5000
47105,Loudon County,Tenn.,0,0,11200,200,5000
47111,Macon County,Tenn.,0,0,11200,200,5000
47113,Madison County,Tenn.,0,0,11200,200,5000
47115,Marion County,Tenn.,0,0,11200,200,5000
47117,Marshall County,Tenn.,0,0,11200,200,5000
