FIPS,c,s,bi,bf,si,sf,gi,gf,pi,pf
47129,Morgan County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47131,Obion County,Tenn.,4838,9677,2748,5496,1804,3608,,
47133,Overton County,Tenn.,4838,9677,2748,5496,1804,3608,,
47135,Perry County,Tenn.,4838,9677,2748,5496,1804,3608,,
47137,Pickett County,Tenn.,4838,9677,2748,5496,1804,3608,,
47139,Polk County,Tenn.,4775,9550,2721,5441,1729,3457,,
47141,Putnam County,Tenn.,4838,9677,2748,5496,1804,3608,,
47143,Rhea County,Tenn.,4775,9550,2721,5441,1729,3457,,
47145,Roane County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47147,Robertson County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47149,Rutherford County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47151,Scott County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47153,Sequatchie County,Tenn.,4775,9550,2721,5441,1729,3457,,
47155,Sevier County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47157,Shelby County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47159,Smith County,Tenn.,4838,9677,2748,5496,1804,3608,,
47161,Stewart County,Tenn.,4838,9677,2748,5496,1804,3608,,
47163,Sullivan County,Tenn.,4838,9677,2748,5496,1804,3608,,
47165,Sumner County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47167,Tipton County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47169,Trousdale County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47171,Unicoi County,Tenn.,4838,9677,2748,5496,1804,3608,,
47173,Union County,Tenn.,4747,9495,2724,5449,1788,3576,125,250
47175,Van Buren County,Tenn.,4838,9677,2748,5496,1804,3608,,
47177,Warren County,Tenn.,4838,9677,2748,5496,1804,3608,,
47179,Washington County,Tenn.,4838,9677,2748,5496,1804,3608,,
47181,Wayne County,Tenn.,4838,9677,2748,5496,1804,3608,,
47183,Weakley County,Tenn.,4838,9677,2748,5496,1804,3608,,
47185,White County,Tenn.,4838,9677,2748,5496,1804,3608,,
47187,Williamson County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
47189,Wilson County,Tenn.,4900,9800,2810,5621,1794,3588,125,250
48001,Anderson County,Texas,5150,12410,4792,11467,1833,5500,,
48003,Andrews County,Texas,5194,11706,4393,10400,1375,4125,,
48005,Angelina County,Texas,5150,12410,4792,11467,1833,5500,,
48007,Aransas County,Texas,5322,11817,4215,9560,1688,4750,500,1000
48009,Archer County,Texas,5250,12007,4281,9975,1571,4714,,
48011,Armstrong County,Texas,5255,11565,4028,9311,1222,3667,,
48013,Atascosa County,Texas,5532,12023,3938,8817,1533,4289,,
48015,Austin County,Texas,5607,11917,3458,7544,1215,3277,,
48017,Bailey County,Texas,5194,11706,4393,10400,1375,4125,,
48019,Bandera County,Texas,5450,11359,3694,7807,1220,3173,,
48021,Bastrop County,Texas,5583,11529,3644,7641,1089,2758,,
48023,Baylor County,Texas,5150,12410,4792,11467,1833,5500,,
48025,Bee County,Texas,5339,11850,4583,10422,2000,5375,500,1000
48027,Bell County,Texas,5527,11395,3516,7384,1035,2620,,
48029,Bexar County,Texas,5481,11302,3563,7415,1360,3243,313,625
48031,Blanco County,Texas,5475,11430,3680,7812,1193,3120,,
48033,Borden County,Texas,5194,11706,4393,10400,1375,4125,,
48035,Bosque County,Texas,5519,11850,3773,8573,1218,3436,,
48037,Bowie County,Texas,5250,12007,4281,9975,1571,4714,,
48039,Brazoria County,Texas,5254,11319,3224,6986,1118,3021,125,250
48041,Brazos County,Texas,5491,11641,3397,7459,1029,2843,,
48043,Brewster County,Texas,5194,11706,4393,10400,1375,4125,,
48045,Briscoe County,Texas,5194,11706,4393,10400,1375,4125,,
48047,Brooks County,Texas,5309,11238,3869,8276,1292,3500,,
48049,Brown County,Texas,5150,12410,4792,11467,1833,5500,,
48051,Burleson County,Texas,5517,11737,3615,8100,1117,3150,,
48053,Burnet County,Texas,5559,11428,3694,7721,1168,2836,,
48055,Caldwell County,Texas,5583,11529,3644,7641,1089,2758,,
48057,Calhoun County,Texas,5250,12007,4281,9975,1571,4714,,
48059,Callahan County,Texas,5255,11565,4028,9311,1222,3667,,
48061,Cameron County,Texas,5267,10993,3498,7361,1069,2750,125,250
48063,Camp County,Texas,5150,12410,4792,11467,1833,5500,,
48065,Carson County,Texas,5255,11565,4028,9311,1222,3667,,
48067,Cass County,Texas,5150,12410,4792,11467,1833,5500,,
48069,Castro County,Texas,5194,11706,4393,10400,1375,4125,,
48071,Chambers County,Texas,5264,11486,3313,7331,1158,3233,,
48073,Cherokee County,Texas,5150,12410,4792,11467,1833,5500,,
48075,Childress County,Texas,5194,11706,4393,10400,1375,4125,,
48077,Clay County,Texas,5250,12007,4281,9975,1571,4714,,
48079,Cochran County,Texas,5194,11706,4393,10400,1375,4125,,
48081,Coke County,Texas,5519,11850,3773,8573,1218,3436,,
48083,Coleman County,Texas,5519,11850,3773,8573,1218,3436,,
48085,Collin County,Texas,5526,11608,3110,6654,1076,2800,125,250
48087,Collingsworth County,Texas,5194,11706,4393,10400,1375,4125,,
48089,Colorado County,Texas,5400,12307,4406,10225,1771,5114,,
48091,Comal County,Texas,5423,11252,3469,7271,1197,3006,125,250
48093,Comanche County,Texas,5194,11706,4393,10400,1375,4125,,
48095,Concho County,Texas,5595,12245,3950,9030,1489,4200,,
48097,Cooke County,Texas,5264,12036,3764,8555,1531,4438,,
48099,Coryell County,Texas,5624,11803,3529,7724,1157,3100,,
48101,Cottle County,Texas,5194,11706,4393,10400,1375,4125,,
48103,Crane County,Texas,5194,11706,4393,10400,1375,4125,,
48105,Crockett County,Texas,5595,12245,3950,9030,1489,4200,,
48107,Crosby County,Texas,5255,11565,4028,9311,1222,3667,,
48109,Culberson County,Texas,5150,12410,4792,11467,1833,5500,,
48111,Dallam County,Texas,5194,11706,4393,10400,1375,4125,,
48113,Dallas County,Texas,5526,11608,3110,6654,1076,2800,125,250
48115,Dawson County,Texas,5194,11706,4393,10400,1375,4125,,
48123,DeWitt County,Texas,5150,12410,4792,11467,1833,5500,,
48117,Deaf Smith County,Texas,5194,11706,4393,10400,1375,4125,,
48119,Delta County,Texas,5250,12007,4281,9975,1571,4714,,
48121,Denton County,Texas,5408,11627,3405,7375,1283,3483,125,250
48125,Dickens County,Texas,5194,11706,4393,10400,1375,4125,,
48127,Dimmit County,Texas,5150,12410,4792,11467,1833,5500,,
48129,Donley County,Texas,5194,11706,4393,10400,1375,4125,,
48131,Duval County,Texas,5150,12410,4792,11467,1833,5500,,
48133,Eastland County,Texas,5194,11706,4393,10400,1375,4125,,
48135,Ector County,Texas,5255,11565,4028,9311,1222,3667,,
48137,Edwards County,Texas,5150,12410,4792,11467,1833,5500,,
48141,El Paso County,Texas,5337,11133,3498,7350,1097,2806,125,250
48139,Ellis County,Texas,5631,11922,3376,7347,1235,3315,,
48143,Erath County,Texas,5523,11750,3384,7475,1127,3100,,
48145,Falls County,Texas,5638,11897,3633,8020,1246,3338,,
48147,Fannin County,Texas,5264,12036,3764,8555,1531,4438,,
48149,Fayette County,Texas,5589,11569,3703,7783,1150,2911,,
48151,Fisher County,Texas,5194,11706,4393,10400,1375,4125,,
48153,Floyd County,Texas,5194,11706,4393,10400,1375,4125,,
48155,Foard County,Texas,5150,12410,4792,11467,1833,5500,,
48157,Fort Bend County,Texas,5403,11361,3335,7104,1297,3241,63,125
48159,Franklin County,Texas,5150,12410,4792,11467,1833,5500,,
48161,Freestone County,Texas,5519,11850,3773,8573,1218,3436,,
48163,Frio County,Texas,5150,12410,4792,11467,1833,5500,,
48165,Gaines County,Texas,5194,11706,4393,10400,1375,4125,,
48167,Galveston County,Texas,5254,11319,3224,6986,1118,3021,125,250
48169,Garza County,Texas,5194,11706,4393,10400,1375,4125,,
48171,Gillespie County,Texas,5150,12410,4792,11467,1833,5500,,
48173,Glasscock County,Texas,5194,11706,4393,10400,1375,4125,,
48175,Goliad County,Texas,5250,12007,4281,9975,1571,4714,,
48177,Gonzales County,Texas,5150,12410,4792,11467,1833,5500,,
48179,Gray County,Texas,5194,11706,4393,10400,1375,4125,,
48181,Grayson County,Texas,5317,11806,3608,8085,1361,3944,,
48183,Gregg County,Texas,5250,12007,4281,9975,1571,4714,,
48185,Grimes County,Texas,5489,11732,3483,7720,1108,3062,,
48187,Guadalupe County,Texas,5464,11682,3445,7484,1421,3758,125,250
48189,Hale County,Texas,5194,11706,4393,10400,1375,4125,,
48191,Hall County,Texas,5194,11706,4393,10400,1375,4125,,
48193,Hamilton County,Texas,5519,11850,3773,8573,1218,3436,,
48195,Hansford County,Texas,5194,11706,4393,10400,1375,4125,,
48197,Hardeman County,Texas,5150,12410,4792,11467,1833,5500,,
48199,Hardin County,Texas,5450,11859,4123,9273,1656,4533,,
48201,Harris County,Texas,5358,11243,3168,6739,1187,2953,63,125
48203,Harrison County,Texas,5150,12410,4792,11467,1833,5500,,
48205,Hartley County,Texas,5194,11706,4393,10400,1375,4125,,
48207,Haskell County,Texas,5194,11706,4393,10400,1375,4125,,
48209,Hays County,Texas,5559,11404,3477,7204,1148,2736,63,125
48211,Hemphill County,Texas,5194,11706,4393,10400,1375,4125,,
48213,Henderson County,Texas,5264,12036,3764,8555,1531,4438,,
48215,Hidalgo County,Texas,5292,11006,3533,7419,1145,2868,417,833
48217,Hill County,Texas,5519,11850,3773,8573,1218,3436,,
48219,Hockley County,Texas,5194,11706,4393,10400,1375,4125,,
48221,Hood County,Texas,5588,12054,3477,7707,1332,3664,,
48223,Hopkins County,Texas,5150,12410,4792,11467,1833,5500,,
48225,Houston County,Texas,5194,11706,4393,10400,1375,4125,,
48227,Howard County,Texas,5194,11706,4393,10400,1375,4125,,
48229,Hudspeth County,Texas,5150,12410,4792,11467,1833,5500,,
48231,Hunt County,Texas,5295,11550,3422,7472,1273,3545,125,250
48233,Hutchinson County,Texas,5194,11706,4393,10400,1375,4125,,
48235,Irion County,Texas,5579,12038,3750,8442,1340,3780,,
48237,Jack County,Texas,5150,12410,4792,11467,1833,5500,,
48239,Jackson County,Texas,5150,12410,4792,11467,1833,5500,,
48241,Jasper County,Texas,5400,12307,4406,10225,1771,5114,,
48243,Jeff Davis County,Texas,5150,12410,4792,11467,1833,5500,,
48245,Jefferson County,Texas,5265,11342,3257,7267,1223,3292,,
48247,Jim Hogg County,Texas,5150,12410,4792,11467,1833,5500,,
48249,Jim Wells County,Texas,5339,11850,4583,10422,2000,5375,500,1000
48251,Johnson County,Texas,5575,11904,3391,7447,1221,3358,,
48253,Jones County,Texas,5255,11565,4028,9311,1222,3667,,
48255,Karnes County,Texas,5150,12410,4792,11467,1833,5500,,
48257,Kaufman County,Texas,5317,11806,3608,8085,1361,3944,,
48259,Kendall County,Texas,5450,11359,3694,7807,1220,3173,,
48261,Kenedy County,Texas,5150,12410,4792,11467,1833,5500,,
48263,Kent County,Texas,5194,11706,4393,10400,1375,4125,,
48265,Kerr County,Texas,5150,12410,4792,11467,1833,5500,,
48267,Kimble County,Texas,5595,12245,3950,9030,1489,4200,,
48269,King County,Texas,5194,11706,4393,10400,1375,4125,,
48271,Kinney County,Texas,5150,12410,4792,11467,1833,5500,,
48273,Kleberg County,Texas,5339,11850,4583,10422,2000,5375,500,1000
48275,Knox County,Texas,5194,11706,4393,10400,1375,4125,,
48283,La Salle County,Texas,5150,12410,4792,11467,1833,5500,,
48277,Lamar County,Texas,5150,12410,4792,11467,1833,5500,,
48279,Lamb County,Texas,5194,11706,4393,10400,1375,4125,,
48281,Lampasas County,Texas,5624,11803,3529,7724,1157,3100,,
48285,Lavaca County,Texas,5150,12410,4792,11467,1833,5500,,
48287,Lee County,Texas,5557,11465,3648,7661,1035,2620,,
48289,Leon County,Texas,5519,11850,3773,8573,1218,3436,,
48291,Liberty County,Texas,5390,11835,3679,8164,1340,3780,,
48293,Limestone County,Texas,5638,11897,3633,8020,1246,3338,,
48295,Lipscomb County,Texas,5194,11706,4393,10400,1375,4125,,
48297,Live Oak County,Texas,5150,12410,4792,11467,1833,5500,,
48299,Llano County,Texas,5638,11897,3633,8020,1246,3338,,
48301,Loving County,Texas,5194,11706,4393,10400,1375,4125,,
48303,Lubbock County,Texas,5255,11565,4028,9311,1222,3667,,
48305,Lynn County,Texas,5194,11706,4393,10400,1375,4125,,
48313,Madison County,Texas,5519,11850,3773,8573,1218,3436,,
48315,Marion County,Texas,5150,12410,4792,11467,1833,5500,,
48317,Martin County,Texas,5194,11706,4393,10400,1375,4125,,
48319,Mason County,Texas,5595,12245,3950,9030,1489,4200,,
48321,Matagorda County,Texas,5400,12307,4406,10225,1771,5114,,
48323,Maverick County,Texas,5150,12410,4792,11467,1833,5500,,
48307,McCulloch County,Texas,5519,11850,3773,8573,1218,3436,,
48309,McLennan County,Texas,5530,11380,3548,7439,1105,2733,,
48311,McMullen County,Texas,5150,12410,4792,11467,1833,5500,,
48325,Medina County,Texas,5532,12023,3938,8817,1533,4289,,
48327,Menard County,Texas,5595,12245,3950,9030,1489,4200,,
48329,Midland County,Texas,5255,11565,4028,9311,1222,3667,,
48331,Milam County,Texas,5519,11850,3773,8573,1218,3436,,
48333,Mills County,Texas,5519,11850,3773,8573,1218,3436,,
48335,Mitchell County,Texas,5194,11706,4393,10400,1375,4125,,
48337,Montague County,Texas,5150,12410,4792,11467,1833,5500,,
48339,Montgomery County,Texas,5403,11361,3335,7104,1297,3241,63,125
48341,Moore County,Texas,5194,11706,4393,10400,1375,4125,,
48343,Morris County,Texas,5150,12410,4792,11467,1833,5500,,
48345,Motley County,Texas,5194,11706,4393,10400,1375,4125,,
48347,Nacogdoches County,Texas,5150,12410,4792,11467,1833,5500,,
48349,Navarro County,Texas,5265,11585,3617,8175,1225,3550,,
48351,Newton County,Texas,5150,12410,4792,11467,1833,5500,,
48353,Nolan County,Texas,5194,11706,4393,10400,1375,4125,,
48355,Nueces County,Texas,5383,11646,3841,8388,1614,4227,313,625
48357,Ochiltree County,Texas,5194,11706,4393,10400,1375,4125,,
48359,Oldham County,Texas,5194,11706,4393,10400,1375,4125,,
48361,Orange County,Texas,5329,11538,3604,8077,1400,3800,,
48363,Palo Pinto County,Texas,5433,12039,3685,8238,1517,4256,,
48365,Panola County,Texas,5150,12410,4792,11467,1833,5500,,
48367,Parker County,Texas,5445,11850,3560,7873,1365,3830,,
48369,Parmer County,Texas,5194,11706,4393,10400,1375,4125,,
48371,Pecos County,Texas,5194,11706,4393,10400,1375,4125,,
48373,Polk County,Texas,5150,12410,4792,11467,1833,5500,,
48375,Potter County,Texas,5255,11565,4028,9311,1222,3667,,
48377,Presidio County,Texas,5150,12410,4792,11467,1833,5500,,
48379,Rains County,Texas,5150,12410,4792,11467,1833,5500,,
48381,Randall County,Texas,5255,11565,4028,9311,1222,3667,,
48383,Reagan County,Texas,5519,11850,3773,8573,1218,3436,,
48385,Real County,Texas,5150,12410,4792,11467,1833,5500,,
48387,Red River County,Texas,5150,12410,4792,11467,1833,5500,,
48389,Reeves County,Texas,5194,11706,4393,10400,1375,4125,,
48391,Refugio County,Texas,5339,11850,4583,10422,2000,5375,500,1000
48393,Roberts County,Texas,5194,11706,4393,10400,1375,4125,,
48395,Robertson County,Texas,5517,11737,3615,8100,1117,3150,,
48397,Rockwall County,Texas,5631,11922,3376,7347,1235,3315,,
48399,Runnels County,Texas,5519,11850,3773,8573,1218,3436,,
48401,Rusk County,Texas,5250,12007,4281,9975,1571,4714,,
48403,Sabine County,Texas,5150,12410,4792,11467,1833,5500,,
48405,San Augustine County,Texas,5150,12410,4792,11467,1833,5500,,
48407,San Jacinto County,Texas,5390,11835,3679,8164,1340,3780,,
48409,San Patricio County,Texas,5300,11559,3790,8333,1525,4150,417,833
48411,San Saba County,Texas,5519,11850,3773,8573,1218,3436,,
48413,Schleicher County,Texas,5595,12245,3950,9030,1489,4200,,
48415,Scurry County,Texas,5194,11706,4393,10400,1375,4125,,
48417,Shackelford County,Texas,5194,11706,4393,10400,1375,4125,,
48419,Shelby County,Texas,5150,12410,4792,11467,1833,5500,,
48421,Sherman County,Texas,5194,11706,4393,10400,1375,4125,,
48423,Smith County,Texas,5250,12007,4281,9975,1571,4714,,
48425,Somervell County,Texas,5523,11750,3384,7475,1127,3100,,
48427,Starr County,Texas,5036,11579,3972,9200,1444,4111,,
48429,Stephens County,Texas,5194,11706,4393,10400,1375,4125,,
48431,Sterling County,Texas,5595,12245,3950,9030,1489,4200,,
48433,Stonewall County,Texas,5194,11706,4393,10400,1375,4125,,
48435,Sutton County,Texas,5595,12245,3950,9030,1489,4200,,
48437,Swisher County,Texas,5194,11706,4393,10400,1375,4125,,
48439,Tarrant County,Texas,5583,11753,3285,7042,1187,3107,125,250
48441,Taylor County,Texas,5255,11565,4028,9311,1222,3667,,
48443,Terrell County,Texas,5150,12410,4792,11467,1833,5500,,
48445,Terry County,Texas,5194,11706,4393,10400,1375,4125,,
48447,Throckmorton County,Texas,5194,11706,4393,10400,1375,4125,,
48449,Titus County,Texas,5150,12410,4792,11467,1833,5500,,
48451,Tom Green County,Texas,5579,12038,3750,8442,1340,3780,,
48453,Travis County,Texas,5559,11404,3477,7204,1148,2736,63,125
48455,Trinity County,Texas,5150,12410,4792,11467,1833,5500,,
48457,Tyler County,Texas,5400,12307,4406,10225,1771,5114,,
48459,Upshur County,Texas,5250,12007,4281,9975,1571,4714,,
48461,Upton County,Texas,5194,11706,4393,10400,1375,4125,,
48463,Uvalde County,Texas,5150,12410,4792,11467,1833,5500,,
48465,Val Verde County,Texas,5150,12410,4792,11467,1833,5500,,
48467,Van Zandt County,Texas,5150,12410,4792,11467,1833,5500,,
48469,Victoria County,Texas,5250,12007,4281,9975,1571,4714,,
48471,Walker County,Texas,5489,11732,3483,7720,1108,3062,,
48473,Waller County,Texas,5506,11672,3188,6940,1087,2907,,
48475,Ward County,Texas,5194,11706,4393,10400,1375,4125,,
48477,Washington County,Texas,5489,11732,3483,7720,1108,3062,,
48479,Webb County,Texas,5156,11631,3625,8380,1278,3778,,
48481,Wharton County,Texas,5400,12307,4406,10225,1771,5114,,
48483,Wheeler County,Texas,5194,11706,4393,10400,1375,4125,,
48485,Wichita County,Texas,5250,12007,4281,9975,1571,4714,,
48487,Wilbarger County,Texas,5150,12410,4792,11467,1833,5500,,
48489,Willacy County,Texas,5292,11169,3920,8355,1308,3462,,
48491,Williamson County,Texas,5559,11404,3477,7204,1148,2736,63,125
48493,Wilson County,Texas,5532,12023,3938,8817,1533,4289,,
48495,Winkler County,Texas,5194,11706,4393,10400,1375,4125,,
48497,Wise County,Texas,5295,11550,3422,7472,1273,3545,125,250
48499,Wood County,Texas,5150,12410,4792,11467,1833,5500,,
48501,Yoakum County,Texas,5194,11706,4393,10400,1375,4125,,
48503,Young County,Texas,5150,12410,4792,11467,1833,5500,,
48505,Zapata County,Texas,5150,12410,4792,11467,1833,5500,,
48507,Zavala County,Texas,5150,12410,4792,11467,1833,5500,,
49001,Beaver County,Utah,4855,9710,2370,4807,645,1540,,
49003,Box Elder County,Utah,4828,9655,2362,4790,625,1500,,
49005,Cache County,Utah,4855,9710,2370,4807,645,1540,,
49007,Carbon County,Utah,4850,9700,2423,4891,671,1521,,
49009,Daggett County,Utah,4850,9700,2423,4891,671,1521,,
49011,Davis County,Utah,4881,9762,2381,4838,679,1625,1000,2000
49013,Duchesne County,Utah,4855,9710,2370,4807,645,1540,,
49015,Emery County,Utah,4850,9700,2423,4891,671,1521,,
49017,Garfield County,Utah,4855,9710,2370,4807,645,1540,,
49019,Grand County,Utah,4850,9700,2423,4891,671,1521,,
49021,Iron County,Utah,4855,9710,2370,4807,645,1540,,
49023,Juab County,Utah,4855,9710,2370,4807,645,1540,,
49025,Kane County,Utah,4850,9700,2423,4891,671,1521,,
49027,Millard County,Utah,4855,9710,2370,4807,645,1540,,
49029,Morgan County,Utah,4828,9655,2362,4790,625,1500,,
49031,Piute County,Utah,4855,9710,2370,4807,645,1540,,
49033,Rich County,Utah,4850,9700,2423,4891,671,1521,,
49035,Salt Lake County,Utah,4881,9762,2381,4838,679,1625,1000,2000
49037,San Juan County,Utah,4850,9700,2423,4891,671,1521,,
49039,Sanpete County,Utah,4855,9710,2370,4807,645,1540,,
49041,Sevier County,Utah,4855,9710,2370,4807,645,1540,,
49043,Summit County,Utah,4828,9655,2362,4790,625,1500,,
49045,Tooele County,Utah,4828,9655,2362,4790,625,1500,,
49047,Uintah County,Utah,4855,9710,2370,4807,645,1540,,
49049,Utah County,Utah,4830,9659,2324,4726,611,1500,,
49051,Wasatch County,Utah,4828,9655,2362,4790,625,1500,,
49053,Washington County,Utah,4855,9710,2370,4807,645,1540,,
49055,Wayne County,Utah,4855,9710,2370,4807,645,1540,,
49057,Weber County,Utah,4823,9646,2324,4726,611,1500,,
51001,Accomack County,Va.,4722,9444,2533,5067,917,1833,,
51003,Albemarle County,Va.,4959,9918,2744,5488,1038,2075,,
51510,Alexandria city,Va.,5006,10011,2200,4400,771,1543,,
51005,Alleghany County,Va.,4722,9444,2533,5067,917,1833,,
51007,Amelia County,Va.,4891,9782,2713,5425,1000,2000,,
51009,Amherst County,Va.,4654,9308,2638,5275,900,1800,,
51011,Appomattox County,Va.,4654,9308,2638,5275,900,1800,,
51013,Arlington County,Va.,5006,10011,2200,4400,771,1543,,
51015,Augusta County,Va.,4959,9918,2744,5488,1038,2075,,
51017,Bath County,Va.,4722,9444,2533,5067,917,1833,,
51019,Bedford County,Va.,4837,9673,2785,5570,983,1967,,
51515,Bedford city,Va.,4837,9673,2785,5570,983,1967,,
51021,Bland County,Va.,4959,9918,2744,5488,1038,2075,,
51023,Botetourt County,Va.,4959,9918,2744,5488,1038,2075,,
51520,Bristol city,Va.,4650,9300,2457,4914,938,1875,,
51025,Brunswick County,Va.,4722,9444,2533,5067,917,1833,,
51027,Buchanan County,Va.,4722,9444,2533,5067,917,1833,,
51029,Buckingham County,Va.,4654,9308,2638,5275,900,1800,,
51530,Buena Vista city,Va.,4722,9444,2533,5067,917,1833,,
51031,Campbell County,Va.,4654,9308,2638,5275,900,1800,,
51033,Caroline County,Va.,4708,9417,2328,4656,750,1500,,
51035,Carroll County,Va.,4959,9918,2744,5488,1038,2075,,
51036,Charles City County,Va.,4722,9444,2533,5067,917,1833,,
51037,Charlotte County,Va.,4654,9308,2638,5275,900,1800,,
51540,Charlottesville city,Va.,4959,9918,2744,5488,1038,2075,,
51550,Chesapeake city,Va.,4722,9444,2533,5067,917,1833,,
51041,Chesterfield County,Va.,4891,9782,2713,5425,1000,2000,,
51043,Clarke County,Va.,4650,9300,2457,4914,938,1875,,
51570,Colonial Heights city,Va.,4722,9444,2533,5067,917,1833,,
51580,Covington city,Va.,4722,9444,2533,5067,917,1833,,
51045,Craig County,Va.,4959,9918,2744,5488,1038,2075,,
51047,Culpeper County,Va.,4708,9417,2328,4656,750,1500,,
51049,Cumberland County,Va.,4654,9308,2638,5275,900,1800,,
51590,Danville city,Va.,4607,9214,2567,5133,917,1833,,
51051,Dickenson County,Va.,4722,9444,2533,5067,917,1833,,
51053,Dinwiddie County,Va.,4722,9444,2533,5067,917,1833,,
51595,Emporia city,Va.,4722,9444,2533,5067,917,1833,,
51057,Essex County,Va.,4959,9918,2744,5488,1038,2075,,
51059,Fairfax County,Va.,4853,9707,2233,4467,815,1630,,
51600,Fairfax city,Va.,5006,10011,2200,4400,771,1543,,
51610,Falls Church city,Va.,5006,10011,2200,4400,771,1543,,
51061,Fauquier County,Va.,4639,9278,2161,4322,750,1500,,
51063,Floyd County,Va.,4959,9918,2744,5488,1038,2075,,
51065,Fluvanna County,Va.,4959,9918,2744,5488,1038,2075,,
51067,Franklin County,Va.,4959,9918,2744,5488,1038,2075,,
51620,Franklin city,Va.,4722,9444,2533,5067,917,1833,,
51069,Frederick County,Va.,4722,9444,2533,5067,917,1833,,
51630,Fredericksburg city,Va.,4654,9308,2295,4590,792,1583,,
51640,Galax city,Va.,4959,9918,2744,5488,1038,2075,,
51071,Giles County,Va.,4959,9918,2744,5488,1038,2075,,
51073,Gloucester County,Va.,4959,9918,2744,5488,1038,2075,,
51075,Goochland County,Va.,4891,9782,2713,5425,1000,2000,,
51077,Grayson County,Va.,4722,9444,2533,5067,917,1833,,
51079,Greene County,Va.,4959,9918,2744,5488,1038,2075,,
51081,Greensville County,Va.,4722,9444,2533,5067,917,1833,,
51083,Halifax County,Va.,4654,9308,2638,5275,900,1800,,
51650,Hampton city,Va.,4959,9918,2744,5488,1038,2075,,
51085,Hanover County,Va.,4843,9686,2495,4991,833,1667,,
51660,Harrisonburg city,Va.,4722,9444,2533,5067,917,1833,,
51087,Henrico County,Va.,4891,9782,2713,5425,1000,2000,,
51089,Henry County,Va.,4891,9782,2713,5425,1000,2000,,
51091,Highland County,Va.,4722,9444,2533,5067,917,1833,,
51670,Hopewell city,Va.,4722,9444,2533,5067,917,1833,,
51093,Isle of Wight County,Va.,4959,9918,2744,5488,1038,2075,,
51095,James City County,Va.,4959,9918,2744,5488,1038,2075,,
51097,King and Queen County,Va.,4959,9918,2744,5488,1038,2075,,
51099,King George County,Va.,4708,9417,2328,4656,750,1500,,
51101,King William County,Va.,4722,9444,2533,5067,917,1833,,
51103,Lancaster County,Va.,4959,9918,2744,5488,1038,2075,,
51105,Lee County,Va.,4722,9444,2533,5067,917,1833,,
51678,Lexington city,Va.,4959,9918,2744,5488,1038,2075,,
51107,Loudoun County,Va.,4853,9707,2233,4467,815,1630,,
51109,Louisa County,Va.,4708,9417,2328,4656,750,1500,,
51111,Lunenburg County,Va.,4654,9308,2638,5275,900,1800,,
51680,Lynchburg city,Va.,4654,9308,2638,5275,900,1800,,
51113,Madison County,Va.,4722,9444,2533,5067,917,1833,,
51683,Manassas city,Va.,4639,9278,2161,4322,750,1500,,
51685,Manassas Park city,Va.,4639,9278,2161,4322,750,1500,,
51690,Martinsville city,Va.,4891,9782,2713,5425,1000,2000,,
51115,Mathews County,Va.,4959,9918,2744,5488,1038,2075,,
51117,Mecklenburg County,Va.,4654,9308,2638,5275,900,1800,,
51119,Middlesex County,Va.,4959,9918,2744,5488,1038,2075,,
51121,Montgomery County,Va.,4959,9918,2744,5488,1038,2075,,
51125,Nelson County,Va.,4837,9673,2785,5570,983,1967,,
51127,New Kent County,Va.,4891,9782,2713,5425,1000,2000,,
51700,Newport News city,Va.,4959,9918,2744,5488,1038,2075,,
51710,Norfolk city,Va.,4722,9444,2533,5067,917,1833,,
51131,Northampton County,Va.,4722,9444,2533,5067,917,1833,,
51133,Northumberland County,Va.,4959,9918,2744,5488,1038,2075,,
51720,Norton city,Va.,4722,9444,2533,5067,917,1833,,
51135,Nottoway County,Va.,4654,9308,2638,5275,900,1800,,
51137,Orange County,Va.,4708,9417,2328,4656,750,1500,,
51139,Page County,Va.,4722,9444,2533,5067,917,1833,,
51141,Patrick County,Va.,4722,9444,2533,5067,917,1833,,
51730,Petersburg city,Va.,4722,9444,2533,5067,917,1833,,
51143,Pittsylvania County,Va.,4607,9214,2567,5133,917,1833,,
51735,Poquoson city,Va.,4722,9444,2533,5067,917,1833,,
51740,Portsmouth city,Va.,4722,9444,2533,5067,917,1833,,
51145,Powhatan County,Va.,4891,9782,2713,5425,1000,2000,,
51147,Prince Edward County,Va.,4654,9308,2638,5275,900,1800,,
51149,Prince George County,Va.,4722,9444,2533,5067,917,1833,,
51153,Prince William County,Va.,4673,9346,2058,4115,750,1500,,
51155,Pulaski County,Va.,4959,9918,2744,5488,1038,2075,,
51750,Radford city,Va.,4959,9918,2744,5488,1038,2075,,
51157,Rappahannock County,Va.,4722,9444,2533,5067,917,1833,,
51159,Richmond County,Va.,4722,9444,2533,5067,917,1833,,
